"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-07-02 14:18:41",1751465921148,"fini-tn.vercel.app/api/user/ensure-profile","POST","",-1,"mqvtg-1751465920904-1a55a5e8c4cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5akFExrrd5pEbefCFJv37PX2Cjq8",-1,"iad1",-1,-1,"[RAG:engine] Starting full store indexing for store: ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZ5R22EFYP6W6VEEN3TQHCFM",""
"2025-07-02 14:18:41",1751465921148,"fini-tn.vercel.app/api/user/ensure-profile","POST","",-1,"mqvtg-1751465920904-1a55a5e8c4cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5akFExrrd5pEbefCFJv37PX2Cjq8",-1,"iad1",-1,-1,"[RAG:engine] Successfully initialized 6 namespaces for store: ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZ5R22EFYP6W6VEEN3TQHCFM",""
"2025-07-02 14:18:41",1751465921148,"fini-tn.vercel.app/api/user/ensure-profile","POST","",-1,"mqvtg-1751465920904-1a55a5e8c4cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5akFExrrd5pEbefCFJv37PX2Cjq8",-1,"iad1",-1,-1,"[RAG:engine] Initialized namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-customers","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZ5R22EFYP6W6VEEN3TQHCFM",""
"2025-07-02 14:18:41",1751465921148,"fini-tn.vercel.app/api/user/ensure-profile","POST","",-1,"mqvtg-1751465920904-1a55a5e8c4cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5akFExrrd5pEbefCFJv37PX2Cjq8",-1,"iad1",-1,-1,"[RAG:engine] Successfully indexed 1 chunks for document","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZ5R22EFYP6W6VEEN3TQHCFM",""
"2025-07-02 14:18:41",1751465921148,"fini-tn.vercel.app/api/user/ensure-profile","POST","",-1,"mqvtg-1751465920904-1a55a5e8c4cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5akFExrrd5pEbefCFJv37PX2Cjq8",-1,"iad1",-1,-1,"[RAG:vector-store] Successfully upserted 1 chunks","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZ5R22EFYP6W6VEEN3TQHCFM",""
"2025-07-02 14:18:41",1751465921148,"fini-tn.vercel.app/api/user/ensure-profile","POST","",-1,"mqvtg-1751465920904-1a55a5e8c4cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5akFExrrd5pEbefCFJv37PX2Cjq8",-1,"iad1",-1,-1,"[RAG:vector-store] Upserted batch 1/1 to namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZ5R22EFYP6W6VEEN3TQHCFM",""
"2025-07-02 14:18:41",1751465921146,"fini-tn.vercel.app/api/user/ensure-profile","POST","",-1,"mqvtg-1751465920904-1a55a5e8c4cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5akFExrrd5pEbefCFJv37PX2Cjq8",-1,"iad1",-1,-1,"[RAG:engine] Initialized namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-store","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZ5R22EFYP6W6VEEN3TQHCFM",""
"2025-07-02 14:18:41",1751465921146,"fini-tn.vercel.app/api/user/ensure-profile","POST","",-1,"mqvtg-1751465920904-1a55a5e8c4cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5akFExrrd5pEbefCFJv37PX2Cjq8",-1,"iad1",-1,-1,"[RAG:engine] Successfully indexed 1 chunks for document","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZ5R22EFYP6W6VEEN3TQHCFM",""
"2025-07-02 14:18:41",1751465921146,"fini-tn.vercel.app/api/user/ensure-profile","POST","",-1,"mqvtg-1751465920904-1a55a5e8c4cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5akFExrrd5pEbefCFJv37PX2Cjq8",-1,"iad1",-1,-1,"[RAG:vector-store] Successfully upserted 1 chunks","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZ5R22EFYP6W6VEEN3TQHCFM",""
"2025-07-02 14:18:41",1751465921146,"fini-tn.vercel.app/api/user/ensure-profile","POST","",-1,"mqvtg-1751465920904-1a55a5e8c4cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5akFExrrd5pEbefCFJv37PX2Cjq8",-1,"iad1",-1,-1,"[RAG:vector-store] Upserted batch 1/1 to namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZ5R22EFYP6W6VEEN3TQHCFM",""
"2025-07-02 14:18:41",1751465921145,"fini-tn.vercel.app/api/user/ensure-profile","POST","",-1,"mqvtg-1751465920904-1a55a5e8c4cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/user/ensure-profile","fini-tn.vercel.app","fini-tn.vercel.app","dpl_5akFExrrd5pEbefCFJv37PX2Cjq8",-1,"iad1",-1,-1,"[RAG:engine] Initialized namespace: store-ce6e4e8d-c992-4a4f-b88f-6ef964c6cb2a-conversations","prj_8i22mimp6RO1WTRkdRfuqTTiWDzD","","","01JZ5R22EFYP6W6VEEN3TQHCFM",""
